NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,EXIT_X,EXIT_Y,time,action,NEIGHBORHOOD_UP_0,NEIGHBORHOOD_UP_1,NEIGHBORHOOD_UP_2,NEIGHBORHOOD_UP_5,NEIGHBORHOOD_UP_6,NEIGHBORHOOD_DOWN_0.0,NEIGHBORHOOD_DOWN_1.0,NEIGHBORHOOD_DOWN_2.0,NEIGHBORHOOD_DOWN_5.0,NEIGHBORHOOD_DOWN_6.0,NEIGHBORHOOD_RIGHT_0.0,NEIGHBORHOOD_RIGHT_1.0,NEIGHBORHOOD_RIGHT_2.0,NEIGHBORHOOD_RIGHT_5.0,NEIGHBORHOOD_RIGHT_6.0,NEIGHBORHOOD_LEFT_0.0,NEIGHBORHOOD_LEFT_1.0,NEIGHBORHOOD_LEFT_2.0,NEIGHBORHOOD_LEFT_5.0,NEIGHBORHOOD_LEFT_6.0
-0.8079918458124515,-0.5565111094113918,-0.6397270561755156,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.3044963725812422,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8079918458124515,-0.4701120475736036,-0.6397270561755156,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.291037736969453,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8079918458124515,-0.38371281293734605,-0.6397270561755156,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.2782568497913647,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8079918458124515,-0.29731375109955777,-0.6397270561755156,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.26496853839328,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8079918458124515,-0.2109145164633002,-0.6397270561755156,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.2519330848556651,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8079918458124515,-0.12451545462551185,1.6953336384591418,-0.6886867393088025,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.2385529087775036,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.741491577675488,-0.03811621998925428,-0.6397270561755156,-0.6889295411798999,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.2255762013228564,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.6518923684975797,0.048282841848533986,-0.6397270561755156,-0.6889295411798999,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.2123303395551936,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.562293159319671,0.13468242208173015,-0.6397270561755156,-0.6889295411798999,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.1993076340490056,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.472693950141763,0.22108200231492614,-0.6397270561755156,-0.6889295411798999,-0.5533705775912654,-0.8709756794114736,-1.2166162475451998,-0.6418857702467932,1.487450437556282,-1.5540174603023016,-1.1860092030795821,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.3830929489796713,0.3074815825481223,-0.6397270561755156,-0.6889295411798999,-0.5644696409667336,-0.8709756794114736,-1.2166162475451998,-0.6557444635650048,1.487450437556282,-1.5540174603023016,-1.1729076437707529,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2934937398017627,0.39388116278131846,-0.6397270561755156,-0.6889295411798999,-0.5755687043422019,-0.8709756794114736,-1.2166162475451998,-0.6696031568832166,1.487450437556282,-1.5540174603023016,-1.1592865693255228,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2038945306238547,0.48028074301451446,-0.6397270561755156,-0.6889295411798999,-0.5866679896989376,-0.8709756794114736,-1.2166162475451998,-0.6834621273752947,1.487450437556282,-1.5540174603023016,-1.1468798434409666,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.114295321445946,0.5666803232477108,-0.6397270561755156,-0.6886867393088025,-0.5977670530744059,-0.8709756794114736,-1.2166162475451998,-0.6973208206935063,1.487450437556282,-1.5540174603023016,-1.1335331802289277,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.024696112268038,0.6530799034809066,-0.6397270561755156,-0.6886867393088025,-0.6088661164498742,-0.8709756794114736,-1.2166162475451998,-0.7111795140117181,1.487450437556282,-1.5540174603023016,-1.120576317647945,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.935095111105946,0.7394794837141028,-0.6397270561755156,-0.6886867393088025,-0.6199651798253425,-0.8709756794114736,-1.2166162475451998,-0.7250382073299299,1.487450437556282,-1.5540174603023016,-1.1074128581040426,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8454959019280377,0.8258790639472989,-0.6397270561755156,-0.6886867393088025,-0.6310642432008108,-0.8709756794114736,-1.2166162475451998,-0.7388969006481415,1.487450437556282,-1.5540174603023016,-1.0942355991446777,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7558966927501294,0.9122786441804951,-0.6397270561755156,1.3665357516215066,-0.6421635285575465,-0.8709756794114736,-1.2166162475451998,-0.7527558711402196,1.487450437556282,-1.5540174603023016,-1.081016810515922,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.666297483572221,0.9986778788167526,-0.6397270561755156,-0.6886867393088025,-0.6532625919330148,-0.8709756794114736,-1.2166162475451998,-0.7666145644584313,1.487450437556282,-1.5540174603023016,-1.0677564922177751,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5766982743943128,1.0850771134530102,-0.6397270561755156,-0.6886867393088025,-0.6643616553084831,-0.8709756794114736,-1.2166162475451998,-0.780473257776643,1.487450437556282,-1.5540174603023016,-1.0547283983684066,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4870990652164044,1.1714780760739605,-0.6397270561755156,-0.6886867393088025,-0.6754607186839514,-0.8709756794114736,-1.2166162475451998,-0.7943319510948548,1.487450437556282,-1.5540174603023016,-1.0412999900476296,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3974980640543124,1.2578773107102181,-0.6397270561755156,-0.6886867393088025,-0.6865597820594196,-0.8709756794114736,-1.2166162475451998,-0.8081906444130664,1.487450437556282,-1.5540174603023016,-1.0282887183428244,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3078988548764041,1.3442765453464756,-0.6397270561755156,-0.6886867393088025,-0.6976588454348879,-0.8709756794114736,-1.2166162475451998,-0.8220493377312782,1.487450437556282,-1.5540174603023016,-1.015158377396031,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2182996456984958,1.4306757799827332,-0.6397270561755156,-0.6886867393088025,-0.7087581307916236,-0.8709756794114736,-1.2166162475451998,-0.8359083082233563,1.487450437556282,-1.5540174603023016,-1.0021021590237207,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1287004365205875,1.5170750146189906,-0.6397270561755156,-0.6886867393088025,-0.719857194167092,-0.8709756794114736,-1.2166162475451998,-0.8497670015415679,1.487450437556282,-1.5540174603023016,-0.9891090236935229,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0749409110138424,1.5689145554007453,-0.02704918252567011,1.3408426888618543,-0.7309562575425603,-0.8709756794114736,-1.2166162475451998,-0.8636256948597797,1.487450437556282,-1.5540174603023016,-0.9757722172068142,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,1.2123755765312154,-0.7420553209180286,-0.8709756794114736,-1.2166162475451998,-0.8774843881779913,1.487450437556282,-1.5540174603023016,-0.9626828802373945,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7531543842934969,-0.8709756794114736,-1.2166162475451998,-0.891343081496203,1.487450437556282,-1.5540174603023016,-0.9497011787085797,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7642536696502326,-0.8709756794114736,-1.2166162475451998,-0.9052020519882812,1.487450437556282,-1.5540174603023016,-0.9364751618145818,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7753527330257008,-0.8709756794114736,-1.2166162475451998,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.9234769009872125,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7642536696502326,-0.8709756794114736,-1.2032883500593723,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.9100933079109367,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7531543842934969,-0.8709756794114736,-1.18996047922934,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8969573157749542,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7420553209180286,-0.8709756794114736,-1.1766325817435124,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8837491724095549,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7309562575425603,-0.8709756794114736,-1.16330471091348,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8708920598889132,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.13884175864604797,-0.719857194167092,-0.8709756794114736,-1.1499768134276525,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8574353956221898,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.7087581307916236,-0.8709756794114736,-1.13664894259762,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8443710290236064,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.11077951487751822,-0.6976588454348879,-0.8709756794114736,-1.1233210451117925,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8311530289328771,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.6865597820594196,-0.8709756794114736,-1.10999317428176,-0.9190607453064928,1.487450437556282,-1.5540174603023016,-0.8182568837799281,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,1.2123755765312154,-0.6754607186839514,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.805108012189514,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.6643616553084831,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7916803924067636,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.6532625919330148,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.778717352944574,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5376760492784161,-0.8501002187454431,0.11889240459585268,-0.7679506562545615,-0.6421635285575465,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7657102867759097,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.5555958911139978,-0.8328203026988038,0.11889240459585268,-0.7679506562545615,-0.6310642432008108,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7524820356908369,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6451954586887428,-0.7464207397454546,-0.46459683055883866,-0.5859140514837593,-0.6199651798253425,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7394306799696893,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7347950262634878,-0.6600211940719525,-0.46459683055883866,-0.5859140514837593,-0.6088661164498742,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7262736601530023,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.46459683055883866,-0.5859140514837593,-0.5977670530744059,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.7131732836512128,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.46459683055883866,-0.5859140514837593,-0.5866679896989376,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6997871935378532,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.46459683055883866,-0.5859140514837593,-0.5755687043422019,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6866162428826998,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.46459683055883866,-0.5859140514837593,-0.5644696409667336,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.673624684628555,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.46459683055883866,-0.5859140514837593,-0.5533705775912654,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6603471499168315,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8064746661666088,-0.5909014607660079,-0.522973582160484,-0.5345272065515037,-0.5644696409667336,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6474511361868869,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8061418498927707,1.8281139872942107,-0.6397270561755156,-0.4317535680736318,-0.5755687043422019,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6339863236938906,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7882218288587706,1.8453938342214622,-0.6397270853637745,-0.6886867393088025,-0.5866679896989376,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6210399749532601,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6986222612840258,1.9317930688577198,-0.6397270561755156,-0.6886867393088025,-0.5977670530744059,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.6078493108474464,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6090226937092807,2.0181923034939775,-0.6397270561755156,-0.6886867393088025,-0.6088661164498742,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.5946887426096407,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.519423305332954,2.1045932661149274,-0.6397270561755156,-0.6886867393088025,-0.6199651798253425,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.5814667998287791,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.42982355855979054,2.190992500751185,-0.6397270853637745,-0.6886867650021222,-0.6310642432008108,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.5685201882421398,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.34022399098504563,2.2773917353874427,-0.6397270561755156,-0.6886867393088025,-0.6421635285575465,-0.8709756794114736,1.368995864705327,1.3814834542121175,1.487450437556282,-1.5540174603023016,-0.555312833414767,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
