NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,0,2,27,19,15,25,0.119831,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.2008662,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.3009546,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.4061211,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.5040969,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.6004655,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.7029119,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.8029802,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,0.9033514,1
0,1,2,1,0,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.001339,1
0,1,2,1,0,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.101759,1
0,1,2,1,0,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.20086,1
0,1,2,1,0,6.307554,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.302331,1
0,1,2,1,0,6.807556,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.400005,1
0,1,2,1,0,7.307558,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.50235,1
0,1,2,1,0,7.80756,0.3085001,0.3075551,15,3,3,27,27,27,0,2,27,19,15,25,1.60114,1
0,1,2,2,0,8.307562,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,1.7009,1
0,1,2,2,0,8.807564,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,1.800521,1
0,1,2,2,0,9.307566,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,1.900614,1
0,1,2,2,0,9.807568,0.3085001,0.3085001,15,3,3,27,27,27,0,2,27,19,15,25,2.002914,1
0,1,2,1,0,10.30757,0.3085001,8.307554,15,3,3,26.5,27,27.3,0,2,27,19,15,25,2.102861,1
0,1,2,2,0,10.80757,0.3085001,0.3085001,15,3,3,26,27,27.3,0,2,27,19,15,25,2.201069,1
0,1,2,2,0,11.30757,0.3085001,0.3085001,15,3,3,25.49999,27,27.3,0,2,27,19,15,25,2.301803,1
0,1,2,2,0,11.80758,0.3085001,0.3085001,15,3,3,24.99999,27,27.3,0,2,27,19,15,25,2.402358,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,3,24.39999,27,27.3,1,2,27,19,15,25,2.503277,1
1,1,2,2,11.80753,12.80758,0.3085001,0.3085001,15,3,3,23.99999,27,27.3,1,2,27,19,15,25,2.600038,1
1,1,2,2,11.30753,13.30758,0.3085001,0.3085001,15,3,3,23.49999,27,27.3,1,2,27,19,15,25,2.702799,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,3,22.99998,27,27.3,1,2,27,19,15,25,2.802128,1
1,1,1,1,10.50753,14.10758,2.507556,8.107554,15,3,3,22.49998,27,27.3,1,2,27,19,15,25,2.902813,4
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,21.99998,27,27.3,1,2,27,19,15,25,3.000857,4
2,2,1,1,0.5084723,0.1085279,3.507559,7.10755,15,3,3,21.49998,27,27.3,1,2,27,19,15,25,3.100919,4
2,2,1,1,0.5084723,0.1085279,4.007561,6.607548,15,3,3,20.99998,27,27.3,1,2,27,19,15,25,3.200393,4
2,2,1,1,0.5084723,0.1085279,4.507564,6.107546,15,3,3,20.49998,27,27.3,0,2,27,19,15,25,3.301607,4
2,2,1,0,0.5084723,0.1085279,5.007565,0,15,3,3,19.99997,27,27.3,0,2,27,19,15,25,3.402096,4
2,2,1,0,0.5084723,0.1085279,5.507565,0,15,3,3,19.49997,27,27.3,0,2,27,19,15,25,3.501587,4
1,2,1,0,10.50753,0.1085279,6.007565,0,15,3,3,18.99997,27,27.3,0,2,27,19,15,25,3.602673,4
1,2,1,0,10.50753,0.1085279,6.507565,0,15,3,3,18.49997,27,27.3,0,2,27,19,15,25,3.703086,4
2,2,1,6,0.5084723,0.1085279,7.007564,1.957741,15,3,3,17.99997,27,27.3,0,2,27,19,15,25,3.802378,4
2,2,1,6,0.5084723,0.1085279,7.507564,1.457741,15,3,3,17.49996,27,27.3,1,2,27,19,15,25,3.90152,4
2,2,1,6,0.5084723,4.108528,8.007564,0.9577417,15,3,3,16.99996,27,27.3,0,2,27,19,15,25,4.000088,4
2,2,1,1,0.5084723,4.108527,8.507564,2.107547,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.100864,4
2,1,1,1,0.5084723,1.108528,8.907563,1.707548,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.20235,0
2,2,1,1,0.5084723,4.108528,8.607563,2.007547,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.302303,3
2,2,1,1,0.5084723,4.108528,8.007564,2.607547,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.403303,3
2,2,1,1,0.5084723,0.1085279,7.507564,3.107546,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.503686,3
2,2,1,1,0.5084723,0.1085279,7.107563,3.507545,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.602062,3
1,2,1,1,10.50753,0.1085279,6.607564,4.007545,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.701131,3
1,2,1,1,10.50753,0.1085279,6.107565,4.507545,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.801599,3
2,2,1,1,0.5084723,0.1085279,5.607565,5.007544,15,3,100,100,27.3,27.3,1,2,27,19,15,25,4.903063,3
2,2,1,1,0.5084723,0.1085279,5.007565,5.607545,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.003501,3
2,2,1,1,0.5084723,0.1085279,4.607564,6.007546,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.101409,3
2,2,1,1,0.5084723,0.1085279,4.107562,6.507548,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.202983,3
2,2,1,1,0.5084723,0.1085279,3.507559,7.10755,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.30343,3
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.403274,3
2,2,1,1,0.5084723,0.1085279,2.707557,7.907554,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.503381,3
2,2,1,1,0.5084723,0.1085279,2.707557,7.907554,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.601314,3
2,2,1,1,0.2084711,0.4085291,2.707556,7.907554,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.700606,1
1,1,1,1,10.00753,14.60758,2.607556,8.007553,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.80238,3
1,1,1,1,10.00753,14.60758,2.307555,8.307555,15,3,100,100,27.3,27.3,1,2,27,19,15,25,5.900724,1
1,1,2,2,9.507524,15.10759,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.003191,1
1,1,2,2,9.007522,15.60759,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.100082,1
1,1,2,2,8.50752,16.10759,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.203249,1
1,1,2,2,8.007518,16.60759,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.30177,1
1,1,2,2,7.507515,17.10759,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.402138,1
1,1,2,2,7.007514,17.6076,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.502699,1
1,1,2,2,6.407511,18.2076,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.603676,1
1,1,2,2,6.00751,18.6076,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.701956,1
1,1,2,2,5.507508,19.1076,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.802907,1
1,1,2,2,5.007506,19.6076,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,6.901894,1
1,0,2,2,4.507504,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.001368,1
1,0,2,2,4.007503,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.102109,1
1,0,2,2,3.5075,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.202871,1
1,0,2,2,3.007499,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.301894,1
1,0,2,2,2.507497,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.401924,1
1,0,2,2,2.007495,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.502688,1
1,0,2,2,1.407493,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.619642,1
1,0,2,2,1.007491,0,0.3085001,0.3085001,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.702234,1
1,0,6,1,0.5074891,0,14.95775,8.307555,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.800141,3
1,0,6,1,0.5074891,0,14.65775,8.607555,15,3,100,100,27.3,27.3,1,2,27,19,15,25,7.901375,3
1,2,0,1,0.5074891,0.108566,0,9.107558,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.001963,3
1,2,0,1,0.5074891,0.108566,0,9.60756,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.101551,3
1,2,0,1,0.5074891,0.108566,0,10.10756,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.20293,3
1,2,0,1,0.5074891,0.108566,0,10.60756,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.303073,3
1,2,0,1,0.5074891,0.108566,0,11.20757,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.404318,3
1,2,0,1,0.5074891,0.108566,0,11.60757,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.500793,3
1,1,0,1,0.5074891,4.107621,0,12.10757,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.600142,3
1,1,0,1,0.5074891,4.107621,0,12.60757,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.701765,3
1,2,0,1,0.5074891,0.108566,0,13.10757,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.80309,3
1,2,0,1,0.5074891,0.108566,0,13.60758,15,3,100,100,27.3,27.3,0,2,27,19,15,25,8.902884,3
1,2,0,1,0.507489,0.108566,0,14.10758,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.001637,3
1,2,0,1,0.5074891,0.108566,0,14.70758,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.103444,3
1,2,0,1,0.5074891,0.108566,0,15.10758,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.200145,3
1,2,0,1,0.5074891,0.108566,0,15.60758,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.302073,3
1,0,6,1,0.5074891,0,7.157721,16.10759,15,3,100,100,27.3,27.3,1,2,27,19,15,25,9.402613,3
1,0,6,1,0.5074891,0,6.657719,16.60759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.501444,3
1,2,0,1,0.5074891,0.108566,0,17.10759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.600865,3
1,2,0,1,0.5074891,0.108566,0,17.60759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.701843,3
1,2,0,1,0.5074891,0.108566,0,17.90759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.802717,4
1,2,0,1,0.5074891,0.108566,0,17.40759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,9.90326,4
1,2,0,1,0.5074891,0.108566,0,16.90759,15,3,100,100,27.3,27.3,0,2,27,19,15,25,10.0024,4
1,0,1,1,0.5074891,0,8.307525,16.30759,15,3,100,100,100,100,1,2,27,19,15,25,10.10344,4
1,2,1,1,0.5074891,0.108566,8.707526,15.90758,15,3,100,100,100,100,1,2,27,19,15,25,10.20187,4
1,2,1,1,0.5074891,0.108566,9.207528,15.40758,15,3,100,100,100,100,1,2,27,19,15,25,10.30143,4
1,2,1,1,0.5074891,0.108566,9.70753,14.90758,15,3,100,100,100,100,1,2,27,19,15,25,10.40252,4
1,2,1,1,0.5074891,0.108566,10.20753,14.40758,15,3,100,100,100,100,1,2,27,19,15,25,10.50043,4
1,2,1,1,0.5074891,0.108566,10.80753,13.80758,15,3,100,100,100,100,1,2,27,19,15,25,10.60343,4
1,2,1,1,0.5074891,0.108566,11.20753,13.40757,15,3,100,100,100,100,1,2,27,19,15,25,10.70247,4
1,2,1,1,0.5074891,0.108566,11.70754,12.90757,15,3,100,100,100,100,1,2,27,19,15,25,10.8004,4
1,1,1,1,0.5074891,4.10762,12.20754,12.40757,15,3,100,100,100,100,1,2,27,19,15,25,10.90191,0
