NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,3,25,0.1043384,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.2030737,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.3002225,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.4009653,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.501163,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.6007004,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.7016184,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.8027555,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,0.9002535,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.001822,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.101362,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.201772,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.301926,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.40264,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.501507,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,25,1.603174,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,1.703123,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,1.800776,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,1.901735,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,25,2.003156,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,3,27.3,27,27,1,2,19,11,3,25,2.101331,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.201786,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.303404,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.403238,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.500646,1
1,1,2,2,11.80753,12.80758,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.600988,1
1,1,2,2,11.30753,13.30758,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.700643,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,3,27.3,27,27,1,2,19,11,3,25,2.803103,1
1,1,1,1,10.40753,14.20758,2.307555,8.307554,15,3,3,27.3,27,27,1,2,19,11,3,25,2.900833,4
2,2,1,1,0.4084719,0.2085283,2.807557,7.807553,15,3,3,27.3,27,27,1,2,19,11,3,25,3.000879,4
2,2,1,1,0.4084719,0.2085283,3.307559,7.307551,15,3,3,27.3,27,27,1,2,19,11,3,25,3.102331,4
2,2,1,1,0.4084719,0.2085283,3.807561,6.807549,15,3,3,27.3,27,27,1,2,19,11,3,25,3.201627,4
2,2,1,1,0.4084719,0.2085283,4.307562,6.307547,15,3,3,27.3,27,27,1,2,19,11,3,25,3.300755,4
2,2,1,1,0.4084719,0.2085283,4.807565,5.807545,15,3,3,27.3,27,27,1,2,19,11,3,25,3.400969,4
2,2,1,1,0.4084719,0.2085283,5.307566,5.307544,15,3,3,27.3,27,27,1,2,19,11,3,25,3.50403,4
2,2,1,1,0.4084719,0.2085283,5.807565,4.807544,15,3,3,27.3,27,27,1,2,19,11,3,25,3.602423,4
1,2,1,1,10.40753,0.2085283,6.307565,4.307545,15,3,3,27.3,27,27,1,2,19,11,3,25,3.702882,4
2,2,1,1,0.4084719,0.2085283,6.807565,3.807545,15,3,3,27.3,27,27,1,2,19,11,3,25,3.800259,4
2,2,1,1,0.4084719,0.2085283,7.307564,3.307546,15,3,3,27.3,27,27,1,2,19,11,3,25,3.902125,4
2,2,1,1,0.4084719,0.2085283,7.807564,2.807547,15,3,3,27.3,27,27,1,2,19,11,3,25,4.001219,4
2,2,1,1,0.4084719,4.208528,8.307563,2.307547,15,3,3,27.3,27.3,27,1,2,19,11,3,25,4.103421,4
2,2,1,1,0.4084718,0.2085283,8.807563,1.807548,15,3,3,27.3,27.3,27,1,2,19,11,3,25,4.202593,4
2,2,1,1,0.4084719,0.2085283,9.307563,1.307548,15,3,3,27,27.3,27,1,2,19,11,3,25,4.306175,4
2,2,1,1,0.4084719,0.2085283,9.807562,0.8075483,15,3,3,26.5,27.3,27,1,2,19,11,3,25,4.402583,4
5,2,1,1,6.610958,0.3085287,10.20756,0.4075488,15,3,3,26,27.3,27,1,2,19,11,3,25,4.502896,1
5,2,2,1,5.310956,0.8085306,0.2085063,0.4075488,15,3,3,25.49999,27.3,27,1,2,19,11,3,25,4.60049,1
0,2,2,1,0,1.008531,0.2085063,0.4075488,15,3,3,24.99999,27.3,27,0,2,19,11,3,25,4.70241,0
0,2,2,1,0,0.7085302,0.2085063,0.4075488,15,3,3,24.49999,27.3,27,0,2,19,11,3,25,4.805148,2
6,2,1,1,5.75771,0.2085283,10.20756,0.4075488,15,3,3,23.99999,27.3,27,1,2,19,11,3,25,4.901147,2
5,2,1,1,4.228462,0.008527515,10.00756,0.6075486,15,3,3,23.49999,27.3,27,1,2,19,11,3,25,5.002066,3
2,2,1,1,0.6084726,0.008527515,9.507562,1.107548,15,3,3,22.99998,27.3,27,1,2,19,11,3,25,5.1031,3
2,2,1,1,0.6084726,0.008527515,9.007563,1.607548,15,3,3,22.49998,27.3,27,1,2,19,11,3,25,5.205017,3
2,2,1,1,0.6084726,4.008527,8.507564,2.107547,15,3,3,21.99998,27.3,27,1,2,19,11,3,25,5.303848,3
2,2,1,1,0.6084726,4.008527,8.007564,2.607547,15,3,3,21.49998,27.3,27,1,2,19,11,3,25,5.402384,3
2,2,1,1,0.6084726,0.008527515,7.507563,3.107546,15,3,3,20.99998,27.3,27,1,2,19,11,3,25,5.503446,3
2,2,1,5,0.6084726,0.008527515,7.007564,2.107282,15,3,3,20.49998,27.3,27,1,2,19,11,3,25,5.604265,3
1,2,1,5,10.60753,0.008527515,6.507565,2.607282,15,3,3,19.99997,27.3,27,1,2,19,11,3,25,5.701654,3
1,2,1,1,10.60753,0.008527515,6.407565,4.207545,15,3,3,19.49997,27.3,27,1,2,19,11,3,25,5.80161,4
2,2,1,1,0.6084726,0.008527515,6.907565,3.707546,15,3,3,18.99997,27.3,27,1,2,19,11,3,25,5.903602,4
2,2,1,1,0.6084726,0.008527515,7.207564,3.407546,15,3,3,18.49997,27.3,27,1,2,19,11,3,25,6.00315,0
2,2,1,0,0.6084726,0.008527515,7.207564,0,15,3,2.7,18.49997,26.8,27,0,2,19,11,3,25,6.101866,0
2,2,1,0,0.6084726,0.008527515,7.207564,0,15,3,2.7,18.49997,26.3,27,0,2,19,11,3,25,6.200019,0
2,2,1,1,0.6084726,0.008527515,7.207564,3.407546,15,3,2.7,18.49997,25.8,27,1,2,19,11,3,25,6.300028,0
2,2,1,0,0.6084726,0.008527515,7.207564,0,15,3,2.7,18.49997,25.29999,27,0,2,19,11,3,25,6.403584,0
2,2,1,0,0.6084726,0.008527515,7.207564,0,15,3,2.7,18.49997,24.79999,27,0,2,19,11,3,25,6.50198,0
2,2,1,1,0.6084726,0.008527515,7.207564,3.407546,15,3,2.7,18.49997,24.29999,27,1,2,19,11,3,25,6.604646,0
2,2,1,1,0.6084726,0.008527515,7.207564,3.407546,15,3,2.7,18.49997,23.79999,27,1,2,19,11,3,25,6.700657,0
2,2,1,1,0.6084726,0.008527515,7.207564,3.407546,15,3,2.7,18.49997,23.29999,27,1,2,19,11,3,25,6.803133,3
2,2,1,1,0.6084726,0.008527515,6.707564,3.907545,15,3,2.7,18.49997,22.79998,27,1,2,19,11,3,25,6.900259,3
1,2,1,1,10.60753,0.008527515,6.207565,4.407544,15,3,2.7,18.49997,22.29998,27,1,2,19,11,3,25,7.002792,3
1,2,1,1,10.30753,0.3085287,6.107565,4.507544,15,3,2.7,18.49997,21.79998,27,1,2,19,11,3,25,7.101798,1
1,2,2,2,9.807525,0.8085306,0.1085103,0.5084899,15,3,2.7,18.49997,21.29998,27,1,2,19,11,3,25,7.204081,1
1,2,2,2,9.307523,1.308532,0.1085103,0.5084899,15,3,2.7,18.49997,20.79998,27,1,2,19,11,3,25,7.303417,1
1,2,2,2,8.907521,1.708534,0.2085101,0.40849,15,3,2.7,18.49997,20.29997,27,1,2,19,11,3,25,7.402748,4
1,2,2,2,8.907521,1.708534,0.6085098,1.00849,15,3,2.7,18.49997,19.79997,27,1,2,19,11,3,25,7.501291,4
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,2.7,18.49997,19.29997,27,1,2,19,11,3,25,7.601383,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,2.7,18.49997,18.79997,27,1,2,19,11,3,25,7.704267,0
2,2,2,0,0.9084662,1.708534,1.108509,0,15,3,2.7,18.49997,18.29997,27,0,2,19,11,3,25,7.801106,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,2.7,18.49997,17.79996,27,0,2,19,11,3,25,7.902639,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,2.7,18.49997,17.29996,27,1,2,19,11,3,25,8.001353,0
2,2,2,0,0.9084662,1.708534,1.108509,0,15,3,3,18.29997,17.79996,27,0,2,19,11,3,25,8.104244,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,100,100,18.29997,27,1,2,19,11,3,25,8.20402,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,100,100,18.79997,27,1,2,19,11,3,25,8.302065,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,100,100,19.29997,27,0,2,19,11,3,25,8.401305,0
2,2,2,2,0.9084662,1.708534,1.108509,0.5084909,15,3,100,100,19.79997,27,0,2,19,11,3,25,8.501675,0
2,2,2,2,0.9084662,1.708534,0.8085096,0.8084906,15,3,100,100,20.29997,27,0,2,19,11,3,25,8.60445,3
1,2,2,2,8.907521,1.708534,0.3085101,1.30849,15,3,100,100,20.79998,27,1,2,19,11,3,25,8.702641,3
1,2,2,2,8.60752,2.008535,0.3085101,1.30849,15,3,100,100,21.29998,27,1,2,19,11,3,25,8.800886,1
1,2,2,2,8.107518,2.508537,0.3085101,1.30849,15,3,100,100,21.79998,27,1,2,19,11,3,25,8.902355,1
1,2,2,2,7.607516,3.008539,0.3085101,0.30849,15,3,100,100,22.29998,27,1,2,19,11,3,25,9.002255,1
1,2,2,2,7.107514,3.508541,0.3085101,0.30849,15,3,100,100,22.79998,27,1,2,19,11,3,25,9.103957,1
1,2,2,2,6.607512,4.008542,0.3085101,0.30849,15,3,100,100,23.29999,27,1,2,19,11,3,25,9.200787,1
1,2,2,2,6.10751,4.508544,0.3085101,0.30849,15,3,100,100,23.79999,27,1,2,19,11,3,25,9.300508,1
1,2,2,2,5.607508,5.008546,0.3085101,0.30849,15,3,100,100,24.29999,27,1,2,19,11,3,25,9.400565,1
1,2,2,2,5.107506,5.508548,0.3085101,0.30849,15,3,100,100,24.79999,27,1,2,19,11,3,25,9.502845,1
1,2,2,2,4.607504,6.00855,0.3085101,0.30849,15,3,100,100,25.29999,27,1,2,19,11,3,25,9.602644,1
1,2,2,2,4.107502,6.508552,0.3085101,0.30849,15,3,100,100,25.8,27,1,2,19,11,3,25,9.70087,1
1,2,2,2,3.607501,7.008554,0.3085101,0.30849,15,3,100,100,26.3,27,1,2,19,11,3,25,9.802608,1
1,2,2,2,3.107499,7.508556,0.3085101,0.30849,15,3,100,100,26.8,27,1,2,19,11,3,25,9.901493,1
1,2,2,2,2.607497,8.008558,0.3085101,0.30849,15,3,100,100,27.3,27,1,2,19,11,3,25,10.00049,1
1,2,2,2,2.107495,8.50856,0.3085101,0.30849,15,3,100,100,27.3,27,1,2,19,11,3,25,10.10026,1
1,2,2,2,1.607493,9.008562,0.3085101,0.30849,15,3,100,100,27.3,27,1,2,19,11,3,25,10.20483,1
1,2,2,2,1.107491,9.508564,0.3085101,0.30849,15,3,100,100,27.3,27,1,2,19,11,3,25,10.30047,1
1,2,2,2,1.007491,9.608564,0.1085103,0.5084899,15,3,100,100,27.3,27,1,2,19,11,3,25,10.40392,3
1,2,2,2,1.007491,9.608564,0.008510348,0.6084898,15,3,100,100,27.3,27,0,2,19,11,3,25,10.5005,3
1,2,2,2,1.007491,9.608564,0.008510348,0.6084898,15,3,100,100,27.3,27,0,2,19,11,3,25,10.60217,3
1,2,2,2,1.007491,9.608564,0.008510348,0.6084898,15,3,100,100,27.3,27,0,2,19,11,3,25,10.70185,3
1,2,0,1,0.6074895,10.00857,0,4.607544,15,3,100,100,27.3,27,0,2,19,11,3,25,10.80364,1
1,2,0,1,0.4074887,0.2085664,0,4.807544,15,3,100,100,27.3,27,0,2,19,11,3,25,10.90359,3
1,2,0,1,0.4074887,0.2085664,0,5.307544,15,3,100,100,27.3,27,0,2,19,11,3,25,11.00379,3
