NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.1013003,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.2015355,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.3058278,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.4057815,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.5056964,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,5,11,21,0.6056572,0
0,1,2,1,0,0.3075551,0.6085013,8.007554,15,3,27,27,3,27,1,2,23,5,11,21,0.7059425,4
2,1,2,1,0.3085001,0.3075551,1.108503,7.507552,15,3,27,27,3,27,1,2,23,5,11,21,0.805822,4
2,1,2,1,0.3085001,0.3075551,1.208503,7.407552,15,3,27,27,3,27,1,2,23,5,11,21,0.9093379,0
2,1,2,1,0.6084998,0.007555365,1.208503,7.407551,15,3,27,27,3,27,1,2,23,5,11,21,1.001609,2
2,1,2,1,0.6084998,0.007555365,1.208503,7.407551,15,3,27,27,3,27,1,2,23,5,11,21,1.101719,2
2,1,2,1,0.6084998,0.007555365,1.208503,7.407551,15,3,27,27,3,27,1,2,23,5,11,21,1.205974,2
