NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,23,7,21,0.1012052,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.2006686,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.3023121,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.4013781,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.5015079,1
0,1,2,2,0,2.907553,0.3085001,0.3085,15,3,3,27,27,27,1,2,19,23,7,21,0.6020428,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.7005806,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.8015265,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,0.9010374,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.000061,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.101771,1
1,1,2,1,18.70756,5.907552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.200184,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.301122,1
1,1,2,1,17.70755,6.907556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.400936,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.503426,1
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,23,7,21,1.602347,1
1,1,2,2,16.20755,8.407562,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,1.702812,1
1,1,2,2,15.70755,8.907564,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,1.801549,1
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,1.901811,1
1,1,2,2,14.70754,9.907568,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.00178,1
1,1,2,1,14.20754,10.40757,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,23,7,21,2.100151,1
1,1,2,2,13.70754,10.90757,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.201279,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.300627,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.400462,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.500326,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.602358,1
1,1,2,2,11.20753,13.40758,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.702348,1
1,1,2,2,10.70753,13.90758,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,23,7,21,2.801087,1
1,1,1,1,10.40753,14.20758,2.307555,8.307554,15,3,3,27,27,27,1,2,19,23,7,21,2.900966,4
1,1,1,1,10.40753,14.20758,2.407556,8.207555,15,3,3,27,27,27,1,2,19,23,7,21,3.002843,4
2,2,1,1,0.4084719,0.2085283,2.907557,7.707553,15,3,3,27,27,27,1,2,19,23,7,21,3.10343,4
2,2,1,1,0.4084719,0.2085283,3.407559,7.207551,15,3,3,27,27,27,1,2,19,23,7,21,3.20245,4
2,2,1,1,0.4084718,0.2085283,3.907561,6.707549,15,3,3,27,27,27,1,2,19,23,7,21,3.30051,4
2,2,1,1,0.4084719,0.2085283,4.407563,6.207547,15,3,3,27,27,27,1,2,19,23,7,21,3.402582,4
2,2,1,1,0.4084719,0.2085283,4.907565,5.707545,15,3,3,27,27,27,1,2,19,23,7,21,3.501536,4
2,2,1,1,0.4084719,0.2085283,5.407566,5.207544,15,3,3,27,27,27,1,2,19,23,7,21,3.601782,4
2,2,1,1,0.4084719,0.2085282,5.907565,4.707544,15,3,3,27,27,27,1,2,19,23,7,21,3.70073,4
1,2,1,1,10.40753,0.2085283,6.407565,4.207545,15,3,3,27,27,27,1,2,19,23,7,21,3.800122,4
2,2,1,1,0.4084719,0.2085283,6.907565,3.707546,15,3,3,27,27,27,1,2,19,23,7,21,3.902246,4
2,2,1,1,0.4084719,0.2085283,7.407564,3.207546,15,3,3,27,27,27,1,2,19,23,7,21,4.001526,4
2,2,1,1,0.4084719,0.2085283,7.907563,2.707547,15,3,2.7,27,26.5,27,1,2,19,23,7,21,4.101526,4
2,2,1,1,0.4084719,4.208528,8.407563,2.207547,15,3,2.7,27,26,27,1,2,19,23,7,21,4.20017,4
2,2,1,1,0.4084719,0.2085283,8.907563,1.707548,15,3,2.7,27,25.49999,27,1,2,19,23,7,21,4.302999,4
2,2,1,1,0.4084719,0.2085283,9.407562,1.207548,15,3,2.7,26.9,24.99999,27,1,2,19,23,7,21,4.40167,4
2,2,1,1,0.4084719,0.2085283,9.707562,0.9075482,15,3,2.7,26.4,24.49999,27,1,2,19,23,7,21,4.501311,4
2,2,1,1,0.008470294,0.6085299,9.707562,0.9075482,15,3,2.7,25.9,23.99999,27,1,2,19,23,7,21,4.600683,1
2,2,1,1,0.008470294,0.6085299,9.707562,0.9075482,15,3,2.7,25.39999,23.49999,27,0,2,19,23,7,21,4.701693,0
2,2,1,1,0.008470294,0.6085299,9.407562,1.207548,15,3,2.7,24.89999,22.99998,27,0,2,19,23,7,21,4.801827,3
2,2,1,1,0.008470294,0.6085299,9.207562,1.407548,15,3,2.7,24.39999,22.49998,27,0,2,19,23,7,21,4.900551,3
2,2,1,1,0.008470294,0.6085299,9.207562,1.407548,15,3,2.7,23.89999,21.99998,27,1,2,19,23,7,21,5.003495,3
2,2,1,1,0.008470294,0.6085299,8.807563,1.807548,15,3,2.7,23.39999,21.49998,27,1,2,19,23,7,21,5.100411,3
2,2,1,1,0.008470294,4.608529,8.307563,2.307547,15,3,2.7,22.89998,20.99998,27,1,2,19,23,7,21,5.202983,3
2,2,1,1,0.008470294,0.6085299,7.807564,2.807547,15,3,2.7,22.39998,20.49998,27,1,2,19,23,7,21,5.30331,3
2,2,1,1,0.008470294,0.6085299,7.307564,3.307546,15,3,2.7,21.89998,19.99997,27,1,2,19,23,7,21,5.403329,3
2,2,1,1,0.008470294,0.6085299,6.807565,3.807546,15,3,2.7,21.39998,19.49997,27,1,2,19,23,7,21,5.501061,3
1,2,1,1,10.00753,0.6085299,6.507565,4.107545,15,3,2.7,20.89998,18.99997,27,1,2,19,23,7,21,5.601417,4
2,2,1,1,0.008470294,0.6085299,7.007564,3.607546,15,3,2.7,20.39997,18.49997,27,1,2,19,23,7,21,5.701815,4
2,2,1,5,0.008470294,0.6085299,7.507563,1.908494,15,3,2.7,19.89997,17.99997,27,1,2,19,23,7,21,5.802796,4
2,2,1,5,0.008470294,0.6085299,7.607564,1.808494,15,3,2.7,19.39997,17.49996,27,1,2,19,23,7,21,5.900786,0
2,2,1,1,0.008470294,0.6085299,7.607564,3.007546,15,3,2.7,18.89997,16.99996,27,0,2,19,23,7,21,6.0024,0
2,2,1,0,0.008470294,0.6085299,7.607564,0,15,3,2.7,18.39997,17.49996,27,0,2,19,23,7,21,6.102949,0
2,2,1,0,0.008470294,0.6085299,7.607564,0,15,3,2.7,17.89997,17.99997,27,0,2,19,23,7,21,6.200659,0
2,2,1,1,0.008470294,0.6085299,7.607564,3.007546,15,3,100,100,18.49997,27,0,2,19,23,7,21,6.302783,0
2,2,1,0,0.008470294,0.6085299,7.607564,0,15,3,100,100,18.99997,27,0,2,19,23,7,21,6.401443,0
2,2,1,0,0.008470294,0.6085299,7.607564,0,15,3,100,100,19.49997,27,0,2,19,23,7,21,6.501305,3
2,2,1,1,0.008470294,0.6085299,7.207564,3.407546,15,3,100,100,19.99997,27,1,2,19,23,7,21,6.600156,3
2,2,1,1,0.008470294,0.6085299,7.207564,3.407546,15,3,100,100,20.49998,27,1,2,19,23,7,21,6.703174,1
2,2,1,1,0.008470294,0.6085299,7.207564,3.407546,15,3,100,100,20.99998,27,1,2,19,23,7,21,6.801998,1
2,2,1,1,0.008470294,0.6085299,7.207564,3.407546,15,3,100,100,21.49998,27,1,2,19,23,7,21,6.902564,3
2,2,1,1,0.008470294,0.6085299,6.707564,3.907545,15,3,100,100,21.99998,27,1,2,19,23,7,21,7.002559,3
1,2,2,2,9.807525,0.8085306,0.6085098,0.008490321,15,3,100,100,22.49998,27,1,2,19,23,7,21,7.100439,1
1,2,2,2,9.307523,1.308532,0.6085098,0.008490321,15,3,100,100,22.99998,27,1,2,19,23,7,21,7.201835,1
1,2,2,2,8.807521,1.808534,0.6085098,0.008490321,15,3,100,100,23.49999,27,1,2,19,23,7,21,7.301598,1
1,2,2,2,8.307519,2.308536,0.6085098,0.008490321,15,3,100,100,23.99999,27,1,2,19,23,7,21,7.402124,1
1,2,2,2,7.807517,2.808538,0.6085098,0.008490321,15,3,100,100,24.49999,27,1,2,19,23,7,21,7.50205,1
1,2,2,2,7.307515,3.30854,0.6085098,0.008490321,15,3,100,100,24.99999,27,1,2,19,23,7,21,7.600247,1
1,2,2,2,6.807513,3.808542,0.6085098,0.008490321,15,3,100,100,25.49999,27,1,2,19,23,7,21,7.701838,1
1,2,2,2,6.307511,4.308544,0.6085098,0.008490321,15,3,100,100,26,27,1,2,19,23,7,21,7.802186,1
1,2,2,2,5.807509,4.808546,0.6085098,0.008490321,15,3,100,100,26.5,27,1,2,19,23,7,21,7.900883,1
1,2,2,2,5.307507,5.308547,0.6085098,0.008490321,15,3,100,100,27,27,1,2,19,23,7,21,8.000875,1
1,2,2,2,4.807505,5.808549,0.6085098,0.008490321,15,3,100,100,26.5,27,1,2,19,23,7,21,8.100209,1
1,2,2,2,4.307503,6.308551,0.6085098,0.008490321,15,3,100,100,26,27,1,2,19,23,7,21,8.200301,1
1,2,2,2,3.807502,6.808553,0.6085098,0.008490321,15,3,100,100,25.49999,27,1,2,19,23,7,21,8.300538,1
1,2,2,2,3.3075,7.308555,0.6085098,0.008490321,15,3,100,100,24.99999,27,1,2,19,23,7,21,8.402087,1
1,2,2,2,2.807498,7.808558,0.6085098,0.008490321,15,3,100,100,24.49999,27,1,2,19,23,7,21,8.500608,1
1,2,2,2,2.307496,8.308559,0.6085098,0.008490321,15,3,100,100,23.99999,27,1,2,19,23,7,21,8.602846,1
1,2,2,2,1.807494,8.808561,0.6085098,0.008490321,15,3,100,100,23.49999,27,1,2,19,23,7,21,8.700181,1
1,2,2,2,1.307492,9.308563,0.6085098,0.008490321,15,3,100,100,22.99998,27,1,2,19,23,7,21,8.802167,3
1,2,2,2,1.307492,9.308563,0.2085102,0.40849,15,3,100,100,22.49998,27,0,2,19,23,7,21,8.90234,3
1,2,2,2,1.307492,9.308563,0.008510348,0.6084898,15,3,100,100,21.99998,27,0,2,19,23,7,21,9.002871,0
1,2,2,2,1.307492,9.308563,0.3085101,0.30849,15,3,100,100,21.49998,27,0,2,19,23,7,21,9.100141,4
1,2,2,2,1.607493,9.008562,0.40851,0.2084901,15,3,100,100,20.99998,27,0,2,19,23,7,21,9.202385,2
1,2,2,2,2.107495,8.50856,0.40851,0.2084901,15,3,100,100,20.49998,27,0,2,19,23,7,21,9.301136,2
1,2,2,2,2.607497,8.008558,0.40851,0.2084901,15,3,100,100,19.99997,27,0,2,19,23,7,21,9.401661,2
1,2,2,2,3.107499,7.508556,0.40851,0.2084901,15,3,100,100,19.49997,27,0,2,19,23,7,21,9.502258,2
1,2,2,2,3.607501,7.008554,0.40851,0.2084901,15,3,100,100,18.99997,27,0,2,19,23,7,21,9.602076,2
1,2,2,2,3.807502,6.808553,0.40851,0.2084901,15,3,100,100,18.49997,27,0,2,19,23,7,21,9.700028,0
1,2,2,2,3.807502,6.808553,0.40851,0.2084901,15,3,100,100,17.99997,27,0,2,19,23,7,21,9.801473,0
1,2,2,2,3.5075,7.108554,0.40851,0.2084901,15,3,100,100,17.49996,27,1,2,19,23,7,21,9.902228,1
1,2,2,2,3.007499,7.608557,0.40851,0.2084901,15,3,100,100,16.99996,27,1,2,19,23,7,21,10.0003,1
1,2,2,2,2.507497,8.108559,0.40851,0.2084901,15,3,100,100,17.49996,27,1,2,19,23,7,21,10.10119,1
1,2,2,2,2.007495,8.608561,0.40851,0.2084901,15,3,100,100,17.99997,27,1,2,19,23,7,21,10.2026,1
1,2,2,2,1.507493,9.108562,0.40851,0.2084901,15,3,100,100,18.49997,27,1,2,19,23,7,21,10.30103,3
1,2,2,2,1.507493,9.108562,0.008510348,0.6084898,15,3,100,100,18.99997,27,1,2,19,23,7,21,10.40153,3
1,2,2,2,1.607493,0.008561847,0.9085104,0.7084897,15,3,100,100,19.49997,27,1,2,19,23,7,21,10.50296,2
1,2,2,2,1.607493,0.008561847,0.9085104,0.7084897,15,3,100,100,19.99997,27,1,2,19,23,7,21,10.60103,2
1,2,2,2,1.607493,0.008561847,0.9085104,0.7084897,15,3,100,100,20.49998,27,1,2,19,23,7,21,10.70283,2
1,2,2,2,1.607493,0.008561847,0.9085104,0.7084897,15,3,100,100,20.99998,27,1,2,19,23,7,21,10.80193,0
1,2,2,2,1.407493,0.2085626,0.9085104,0.7084897,15,3,100,100,21.49998,27,1,2,19,23,7,21,10.90004,1
1,2,2,2,0.9074906,0.7085646,0.9085106,0.7084897,15,3,100,100,21.99998,27,1,2,19,23,7,21,11.00369,1
1,2,6,1,0.5074891,1.108566,13.75774,4.707544,15,3,100,100,22.49998,27,1,2,19,23,7,21,11.10357,3
1,2,6,1,0.5074891,1.108566,13.75774,5.207544,15,3,100,100,22.99998,27,0,2,19,23,7,21,11.20193,3
1,2,0,1,0.5074891,1.108566,0,5.407544,15,3,100,100,23.49999,27,0,2,19,23,7,21,11.30177,0
1,2,0,1,0.5074891,1.108566,0,5.407544,15,3,100,100,23.99999,27,0,2,19,23,7,21,11.40256,0
1,2,0,1,0.5074891,1.108566,0,5.107544,15,3,100,100,24.49999,27,0,2,19,23,7,21,11.50002,4
1,2,0,1,0.5074891,10.10857,0,4.607544,15,3,100,100,24.99999,27,0,2,19,23,7,21,11.60078,4
1,2,0,1,0.507489,10.10857,0,4.107544,15,3,100,100,25.49999,27,0,2,19,23,7,21,11.7023,4
1,2,0,1,0.5074891,0.108566,0,3.807545,15,3,100,100,26,27,0,2,19,23,7,21,11.80002,4
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,26.5,27,0,2,19,23,7,21,11.90025,2
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27,27,0,2,19,23,7,21,12.00112,2
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.10098,3
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.20074,3
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.30122,2
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.40227,2
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.5023,2
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.60017,3
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.70235,3
1,2,0,1,0.6074894,0.008565661,0,3.807546,15,3,100,100,27.3,27,0,2,19,23,7,21,12.80117,2
1,2,0,1,0.6074894,0.008565661,0,3.907545,15,3,100,100,27.3,27,0,2,19,23,7,21,12.90281,3
1,2,0,1,0.6074894,10.00857,0,4.407544,15,3,100,100,100,100,1,2,19,23,7,21,13.00105,2
