NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,3,7,19,21,0.1024215,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.2021263,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.301238,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.4006559,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.5006683,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.60037,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.7022029,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.8016554,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,0.9013982,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.001762,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.101611,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.200805,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.301922,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.40068,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,3,7,19,21,1.501088,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,1.601434,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,1.702141,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,1.800353,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,3,7,19,21,1.902004,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27,27,27,1,2,3,7,19,21,2.00195,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3,26.5,27.3,27,1,2,3,7,19,21,2.100001,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3,26,27.3,27,1,2,3,7,19,21,2.201276,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,3,25.49999,27.3,27,1,2,3,7,19,21,2.301374,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,3,24.99999,27.3,27,1,2,3,7,19,21,2.400428,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,3,24.49999,27.3,27,1,2,3,7,19,21,2.501518,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,3,23.99999,27.3,27,1,2,3,7,19,21,2.601886,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,3,23.49999,27.3,27,1,2,3,7,19,21,2.700942,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,22.99998,27.3,27,1,2,3,7,19,21,2.801871,1
2,2,1,1,0.6084726,0.008527515,2.707557,7.907553,15,3,3,22.49998,27.3,27,1,2,3,7,19,21,2.90006,4
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,21.99998,27.3,27,0,2,3,7,19,21,3.002611,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,21.49998,27.3,27,0,2,3,7,19,21,3.101848,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,20.99998,27.3,27,0,2,3,7,19,21,3.200143,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,20.49998,27.3,27,0,2,3,7,19,21,3.300514,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,19.99997,27.3,27,0,2,3,7,19,21,3.40035,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,19.49997,27.3,27,0,2,3,7,19,21,3.500472,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,18.99997,27.3,27,0,2,3,7,19,21,3.600992,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,18.49997,27.3,27,0,2,3,7,19,21,3.701205,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,17.99997,27.3,27,0,2,3,7,19,21,3.80099,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,17.49996,27.3,27,0,2,3,7,19,21,3.902195,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3,16.99996,27.3,27,0,2,3,7,19,21,4.002063,0
2,2,1,0,0.6084726,0.008527515,3.207559,0,15,3,3.5,16.99996,26.8,27,0,2,3,7,19,21,4.100948,0
