NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,5,15,11,23,0.1018551,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.2018402,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.301698,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.4018642,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.5014966,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.6016312,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.7019773,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.8012539,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,0.9008865,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.001422,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.101589,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.200046,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.301279,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.400303,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,5,15,11,23,1.502005,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,1.60089,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,1.701921,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,1.801908,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,5,15,11,23,1.901488,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27,27,27,1,2,5,15,11,23,2.000247,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3,26.5,27,26.5,1,2,5,15,11,23,2.102478,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3,26,27,26,1,2,5,15,11,23,2.20153,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,3,25.49999,27,25.49999,1,2,5,15,11,23,2.301053,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,3,24.99999,27,24.99999,1,2,5,15,11,23,2.401706,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,3,24.49999,27,24.49999,1,2,5,15,11,23,2.50108,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,3,23.99999,27,23.99999,1,2,5,15,11,23,2.601527,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,3,23.49999,27,23.49999,1,2,5,15,11,23,2.703062,1
1,1,2,2,10.80753,13.80758,0.5085009,0.1084993,15,3,3,22.99998,27,22.99998,1,2,5,15,11,23,2.801591,4
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,22.49998,27,22.49998,1,2,5,15,11,23,2.900092,4
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,21.99998,27,21.99998,1,2,5,15,11,23,3.002321,0
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,21.49998,27,21.49998,1,2,5,15,11,23,3.100358,0
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,20.99998,27,20.99998,1,2,5,15,11,23,3.200441,0
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,20.49998,27,20.49998,0,2,5,15,11,23,3.302421,0
1,1,2,2,10.80753,13.80758,0.6085013,0.008498904,15,3,3,19.99997,27,19.99997,0,2,5,15,11,23,3.401967,0
