NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,15,7,13,27,0.1020461,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,15,7,13,27,0.2017758,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,15,7,13,27,0.3010933,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.4006192,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.5007869,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.6012866,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.7012247,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.8009968,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,15,7,13,27,0.9003273,1
0,1,2,2,0,3.707552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.002244,3
0,1,2,2,0,3.707552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.100639,3
0,1,2,2,0,3.707552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.200541,3
0,1,2,2,0,3.707552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.301231,3
0,1,2,2,0,3.907552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.402342,1
0,1,2,2,0,4.407551,8.008499,0.6085013,15,3,3,27,27,27,1,2,15,7,13,27,1.502199,1
2,2,2,2,0.1085041,0.5084961,7.608498,1.008503,15,3,3,27,27,27,1,2,15,7,13,27,1.601422,3
2,2,2,2,0.1085041,0.5084961,7.108495,1.508505,15,3,3,27,27,27,1,2,15,7,13,27,1.702098,3
2,2,2,2,0.1085041,0.5084961,6.608493,2.008507,15,3,3,27,27,27,1,2,15,7,13,27,1.800367,3
2,2,2,2,0.1085041,0.5084961,6.108491,2.508508,15,3,3,27,27,27,1,2,15,7,13,27,1.90106,3
2,2,2,2,0.1085041,0.5084961,5.60849,3.00851,15,3,3,27,27,27,1,2,15,7,13,27,2.00067,3
2,2,2,2,0.1085041,0.5084961,5.108488,3.508512,15,3,3.5,27,27,27,1,2,100,100,13,27,2.102527,3
2,2,2,2,4.108503,0.5084961,4.608486,4.008514,15,3,3.999999,27,27,27,1,2,100,100,13,27,2.202421,3
2,2,2,2,4.108503,0.5084961,4.108484,4.508516,15,3,4.499999,27,27,27,1,2,100,100,13,27,2.301985,3
2,2,2,2,0.1085041,0.5084961,3.608481,5.008518,15,3,4.999998,27,27,27,1,2,100,100,13,27,2.401644,3
2,2,2,2,0.1085041,0.5084961,3.10848,5.50852,15,3,5.499998,27,27,27,1,2,100,100,13,27,2.500683,3
2,2,2,2,0.1085041,0.5084961,2.608479,6.008522,15,3,5.999997,27,27,27,1,2,100,100,13,27,2.600378,3
2,2,2,2,0.1085041,0.5084961,2.108476,6.508523,15,3,6.499997,27,27,27,1,2,100,100,13,27,2.700628,3
2,2,2,2,0.1085041,0.5084961,1.608475,7.008525,15,3,6.999996,27,27,27,1,2,100,100,13,27,2.801775,3
2,2,2,2,0.1085041,0.5084961,1.108473,7.508528,15,3,7.499996,27,27,27,1,2,100,100,13,27,2.902305,3
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,7.999995,27,27,27,1,2,100,100,13,27,3.000688,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,8.499997,27,27,27,1,2,100,100,13,27,3.103476,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,8.999999,27,27,27,1,2,100,100,13,27,3.200278,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,9.500001,27,27,27,1,2,100,100,13,27,3.300544,1
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,10,27,27,27,1,2,100,100,13,27,3.401732,3
2,2,2,2,0.00850415,0.608496,0.8084715,7.808529,15,3,10.5,27,27,27,1,2,100,100,13,27,3.501296,4
2,2,2,2,0.00850415,0.608496,1.308473,7.308527,15,3,11.00001,27,27,27,1,2,100,100,13,27,3.601087,4
2,2,2,2,0.00850415,0.608496,1.808475,6.808525,15,3,11.50001,27,27,27,1,2,100,100,13,27,3.700256,4
2,2,2,2,0.00850415,0.608496,2.308477,6.308523,15,3,12.00001,27,27,27,1,2,100,100,13,27,3.802086,4
2,2,2,2,0.00850415,0.608496,2.808479,5.808521,15,3,12.50001,27,27,27,1,2,100,100,13,27,3.901644,4
2,2,2,2,0.00850415,0.608496,3.308481,5.308519,15,3,13.00001,27,27,27,1,2,100,100,13,27,4.000184,4
2,2,2,2,0.00850415,0.608496,3.808482,4.808517,15,3,13.00001,26.7,27.3,27,1,2,100,100,13,27,4.10187,4
2,2,2,2,0.00850415,0.608496,3.608482,5.008518,15,3,13.00001,26.6,27.3,27,1,2,100,100,13,27,4.202221,3
2,2,2,2,0.00850415,0.608496,3.10848,5.50852,15,3,13.00001,26.1,27.3,27,1,2,100,100,13,27,4.301722,3
2,2,2,2,0.00850415,0.608496,2.608478,6.008522,15,3,13.00001,25.59999,27.3,27,1,2,100,100,13,27,4.402471,3
2,2,2,2,0.00850415,0.608496,2.908479,5.70852,15,3,13.00001,25.09999,27.3,27,1,2,100,100,13,27,4.500026,4
2,2,2,2,0.00850415,0.608496,3.408482,5.208519,15,3,13.00001,24.59999,27.3,27,1,2,100,100,13,27,4.601746,4
2,2,2,2,0.00850415,0.608496,3.908483,4.708517,15,3,13.00001,24.09999,27.3,27,1,2,100,100,13,27,4.702455,4
2,2,2,2,4.008504,0.608496,4.408485,4.208515,15,3,13.00001,23.59999,27.3,27,1,2,100,100,13,27,4.801036,4
2,2,2,2,0.00850415,0.608496,4.908487,3.708513,15,3,13.00001,23.09999,27.3,27,1,2,100,100,13,27,4.902543,4
2,2,2,2,0.00850415,0.608496,5.408489,3.208511,15,3,13.00001,22.59998,27.3,27,1,2,100,100,13,27,5.001046,4
2,2,2,2,0.00850415,0.608496,5.908491,2.708509,15,3,13.00001,22.09998,27.3,27,1,2,100,100,13,27,5.100587,4
2,2,2,2,0.00850415,0.608496,6.408493,2.208507,15,3,13.00001,21.59998,27.3,27,1,2,100,100,13,27,5.200654,4
2,2,2,2,0.00850415,0.608496,6.408493,2.208507,15,3,13.00001,21.09998,27.3,27,1,2,100,100,13,27,5.301256,4
2,2,2,2,0.00850415,0.608496,6.408493,2.208507,15,3,13.00001,20.69998,27.3,27,1,2,100,100,13,27,5.401863,1
2,2,2,2,0.00850415,0.608496,6.408493,2.208507,15,3,13.00001,20.29997,27.3,27,1,2,100,100,13,27,5.501302,1
2,2,2,2,0.00850415,0.608496,6.408493,2.208507,15,3,13.00001,19.79997,27.3,27,0,2,100,100,13,27,5.601553,1
2,2,2,1,0.6085046,1.008496,2.408493,2.207562,15,3,13.00001,19.69997,27.3,27,1,2,100,100,13,27,5.701036,1
2,2,2,1,0.1085041,1.508496,2.408493,2.207562,15,3,13.00001,19.69997,27.3,27,1,2,100,100,13,27,5.800878,1
2,2,2,1,0.7085026,1.908498,2.408493,2.207562,15,3,13.00001,19.69997,27.3,27,1,2,100,100,13,27,5.901352,1
2,2,2,1,0.2085006,2.408499,2.408493,2.207562,15,3,13.00001,19.29997,27.3,27,0,2,100,100,13,27,6.001724,1
2,2,2,1,0.7084988,2.908501,2.408493,2.207562,15,3,12.50001,19.29997,27.3,27.3,1,2,100,100,13,27,6.102243,1
2,2,2,1,1.208497,3.408503,2.408493,2.207562,15,3,12.00001,19.29997,27.3,27.3,1,2,100,100,13,27,6.202176,1
2,2,2,1,0.708495,3.908505,2.408493,2.207562,15,3,11.50001,19.29997,27.3,27.3,0,2,100,100,13,27,6.301302,1
2,2,2,2,1.608495,4.008505,2.408493,2.208507,15,3,11.00001,19.29997,27.3,27.3,1,2,100,100,13,27,6.401171,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,10.5,19.29997,27.3,27.3,0,2,100,100,13,27,6.500494,0
2,2,2,2,2.608494,4.008505,2.408493,2.208507,15,3,10,19.29997,27.3,27.3,1,2,100,100,13,27,6.600898,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,9.700002,19.29997,27.3,27.3,0,2,100,100,13,27,6.701627,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,9.700002,19.29997,27.3,27.3,0,2,100,100,13,27,6.800117,0
2,2,2,2,3.608495,4.008505,2.408493,2.208507,15,3,9.700002,19.29997,27.3,27.3,1,2,100,100,13,27,6.90061,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,9.400001,19.29997,27.3,27.3,0,2,100,100,13,27,7.001022,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,8.899999,19.29997,27.3,27.3,0,2,100,100,13,27,7.100811,0
0,2,2,2,0,4.008505,2.408493,2.208507,15,3,8.399997,19.29997,27.3,27.3,0,2,100,100,13,27,7.200609,0
1,2,2,2,16.60755,4.008505,2.808494,1.808506,15,3,7.899996,19.29997,27.3,27.3,1,2,100,100,13,27,7.300344,4
1,2,2,2,16.60755,4.008506,3.308496,1.308504,15,3,7.399996,19.29997,27.3,27.3,1,2,100,100,13,27,7.401544,4
1,2,2,2,16.60755,4.008506,3.808498,0.808502,15,3,6.899997,19.29997,27.3,27.3,1,2,100,100,13,27,7.501998,4
1,2,2,2,16.50755,4.108506,3.908498,0.7085016,15,3,6.399997,19.29997,27.3,27.3,1,2,100,100,13,27,7.600561,1
1,2,2,2,16.00755,4.608508,3.908499,0.7085016,15,3,5.899998,19.29997,27.3,27.3,1,2,100,100,13,27,7.702148,1
1,2,2,2,15.50755,5.10851,1.908499,0.7085016,15,3,5.699998,19.29997,27.3,27.3,1,2,100,100,13,27,7.801119,1
1,2,2,2,15.00754,5.608511,1.908498,0.7085016,15,3,5.699998,19.29997,27.3,27.3,1,2,100,100,13,27,7.902162,1
1,2,2,1,14.50754,6.108513,1.908499,8.707557,15,3,5.399998,19.29997,27.3,27.3,1,2,100,100,13,27,8.0011,1
1,2,2,1,14.00754,6.608516,1.908498,8.707557,15,3,5.399998,19.29997,27.3,27.3,1,2,100,100,13,27,8.100141,1
1,2,2,2,13.50754,7.108518,1.908498,0.7085016,15,3,5.399998,19.29997,27.3,27.3,1,2,100,100,13,27,8.202419,1
1,2,2,2,13.00754,7.608519,1.908499,0.7085016,15,3,5.399998,19.29997,27.3,27.3,1,2,100,100,13,27,8.300783,1
1,2,2,2,12.50753,8.108521,3.908498,0.7085016,15,3,5.399998,19.29997,27.3,27.3,1,2,100,100,13,27,8.401915,1
1,2,2,2,12.00753,8.608523,3.908499,0.7085016,15,3,5.399998,19.59997,27.3,27.3,1,2,100,100,13,27,8.502184,1
1,2,1,2,11.50753,9.108525,1.907554,0.7085016,15,3,5.399998,20.09997,27.3,27.3,1,2,100,100,13,27,8.600704,1
1,2,1,2,11.00753,9.608526,1.907554,0.7085016,15,3,5.399998,20.29997,27.3,27.3,1,2,100,100,13,27,8.702051,1
1,2,1,1,10.50753,10.10853,1.907554,8.707557,15,3,5.399998,20.29997,27.3,27.3,1,2,100,100,13,27,8.801045,1
1,2,1,1,10.20753,10.40853,1.907554,8.707557,15,3,5.399998,20.29997,27.3,27.3,1,2,100,100,13,27,8.901391,4
1,1,1,1,10.20753,14.40758,2.107554,8.507556,15,3,5.399998,20.59998,27.3,27.3,0,2,100,100,13,27,9.000065,4
